Name,Product_URL,Colors,Size,Image Url
Casual Puff Sleeves Solid Women Pink Top,https://www.flipkart.com/dl-fashion-casual-solid-women-pink-top/p/itm7b1f7d6f0fd43?pid=TOPGMPW5UGZSYXDT&lid=LSTTOPGMPW5UGZSYXDTSCRWE7&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_3_114&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=c83dcac2-7aeb-41e9-82c6-8bb0c22eb5fa.TOPGMPW5UGZSYXDT.SEARCH&ppt=None&ppn=None&ssid=m6m3d91k2o0000001692719428322&qH=26c2838b3aeb0a75,"['Black', 'Blue', 'Green', 'Maroon', 'Morpich', 'Pink', 'Purple', 'Rani', 'Red', 'White', 'Yellow']","['XXS', 'XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/8/i/8/s-0013-toprani-dl-fashion-original-imagmqv5nsgfgkzc.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/e/o/y/s-0013-toprani-dl-fashion-original-imagmqv5ggzt56gb.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/y/9/7/s-0013-toprani-dl-fashion-original-imagmqv5tjqfb3ve.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/p/v/9/s-0013-toprani-dl-fashion-original-imagmqv5yhxhvn2d.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/f/c/j/s-0013-toprani-dl-fashion-original-imagmqv58bysyjdy.jpeg?q=70']"
Casual Regular Sleeves Printed Women Purple Top,https://www.flipkart.com/selvia-casual-3-4-sleeve-printed-women-purple-top/p/itm7bb7c2c1b2acd?pid=TOPFYTVNUXDQYD4T&lid=LSTTOPFYTVNUXDQYD4TWVGVYD&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_3_115&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=c83dcac2-7aeb-41e9-82c6-8bb0c22eb5fa.TOPFYTVNUXDQYD4T.SEARCH&ppt=None&ppn=None&ssid=m6m3d91k2o0000001692719428322&qH=26c2838b3aeb0a75,"['Black', 'Dark Green', 'Purple', 'Teal Blue']","['S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/kj7gwi80-0/top/b/l/g/l-117tkr2636-selvia-original-imafytvnzca5cyrd.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kj7gwi80-0/top/b/l/g/l-117tkr2636-selvia-original-imafytvnzca5cyrd.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kj7gwi80-0/top/c/j/k/l-117tkr2636-selvia-original-imafytvnexsjzwat.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kj7gwi80-0/top/m/s/f/l-117tkr2636-selvia-original-imafytvnfngs8r85.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kj7gwi80-0/top/l/o/9/l-117tkr2636-selvia-original-imafytvngb4xkauh.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kj7gwi80-0/top/w/z/4/l-117tkr2636-selvia-original-imafytvnmgzf7bza.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/h/9/a/xl-117tkr2636-selvia-original-imagzzpch2y5tkv5.jpeg?q=70']"
Casual Regular Sleeves Printed Women Multicolor Top,https://www.flipkart.com/sheetal-associates-casual-printed-women-multicolor-top/p/itmd43ae9aea873b?pid=TOPGJXYFE32PWYUH&lid=LSTTOPGJXYFE32PWYUH0PZEGY&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_3_116&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=c83dcac2-7aeb-41e9-82c6-8bb0c22eb5fa.TOPGJXYFE32PWYUH.SEARCH&ppt=None&ppn=None&ssid=m6m3d91k2o0000001692719428322&qH=26c2838b3aeb0a75,"['Black2', 'Maroon1', 'Maroon2', 'White', 'black1']","['XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/i/k/z/l-4291-sheetal-associates-original-imagjxyfthrtwprk.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/k/i/j/l-4291-sheetal-associates-original-imagjxyftby6mhpc.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/1/2/u/l-4291-sheetal-associates-original-imagjxyfzsrvhfxf.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/w/y/l/l-4291-sheetal-associates-original-imagjxyfhgggyarh.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/c/d/r/l-4291-sheetal-associates-original-imagjxyfyy55dzxd.jpeg?q=70']"
Casual Sleeveless Self Design Women Black Top,https://www.flipkart.com/q-rious-casual-self-design-women-black-top/p/itm403c95992ad94?pid=TOPG8HYUXPZWPXRA&lid=LSTTOPG8HYUXPZWPXRAMWCZDK&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_3_117&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_XZIdjelmL6f6f91Do7FvSNxJCS9y91JG4KM9ixDGk1-uld8Np9HX8gYjSRYqbhBVNpXFWs_82EYmA1SQRDYu-g%3D%3D&ppt=None&ppn=None&ssid=m6m3d91k2o0000001692719428322&qH=26c2838b3aeb0a75,"['Black', 'Brown', 'Coffee', 'Lavender', 'Maroon', 'Pista']","['XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/q/t/p/l-ct1-black-q-rious-original-imaggzhgnj9ky5xe.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/q/t/p/l-ct1-black-q-rious-original-imaggzhgnj9ky5xe.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/u/c/b/l-ct1-black-q-rious-original-imaggzhgsfnrrrz5.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/y/n/p/l-ct1-black-q-rious-original-imaggzhgfstcbaeg.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/8/c/o/l-ct1-black-q-rious-original-imaggzhgfhrw7a3y.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/b/q/4/l-ct1-black-q-rious-original-imaggzhgqfng7xhz.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/f/u/r/l-ct1-black-q-rious-original-imaggzhgmknttuuf.jpeg?q=70']"
Casual Regular Sleeves Printed Women Yellow Top,https://www.flipkart.com/nayo-casual-printed-women-yellow-top/p/itm452b907fff08b?pid=TOPGFGSZF2YFBXGY&lid=LSTTOPGFGSZF2YFBXGYR20YK9&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_3_118&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_XZIdjelmL6f6f91Do7FvSNxJCS9y91JG4KM9ixDGk19xPpuYAfh-TSKMm7JcPq6bj4hqqsRw2qH2dHoEiHcISg%3D%3D&ppt=None&ppn=None&ssid=m6m3d91k2o0000001692719428322&qH=26c2838b3aeb0a75,[],"['S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/l4ln8nk0/top/5/f/1/l-ber3448-nayo-original-imagfgsmd6kczh99.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l4ln8nk0/top/s/0/e/l-ber3448-nayo-original-imagfgsmbg5hhpkq.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l4ln8nk0/top/0/c/c/l-ber3448-nayo-original-imagfgsmrxjmun6a.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l4ln8nk0/top/7/r/w/l-ber3448-nayo-original-imagfgsmqbj7t5gc.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l4ln8nk0/top/c/y/n/l-ber3448-nayo-original-imagfgsmqpgkcc9h.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l4ln8nk0/top/v/4/s/l-ber3448-nayo-original-imagfgsmqzggsmzg.jpeg?q=70']"
Casual Regular Sleeves Printed Women Black Top,https://www.flipkart.com/juneberry-casual-printed-women-black-top/p/itm64b78a31edc8b?pid=TOPGCYVHEG9GS8AJ&lid=LSTTOPGCYVHEG9GS8AJ7XSZKE&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_3_119&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=c83dcac2-7aeb-41e9-82c6-8bb0c22eb5fa.TOPGCYVHEG9GS8AJ.SEARCH&ppt=None&ppn=None&ssid=m6m3d91k2o0000001692719428322&qH=26c2838b3aeb0a75,"['Black', 'Brown']","['S', 'M', 'L', 'XL', 'XXL', '3XL']","['https://rukminim2.flixcart.com/image/128/128/l2nmnww0/top/e/u/j/s-t-dbm2218-bl-juneberry-original-imagdy2hwtwejkpd.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l2nmnww0/top/g/o/v/s-t-dbm2218-bl-juneberry-original-imagdy2hajqguyfu.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l26hdow0/t-shirt/n/e/0/xxl-tsh-bambi-2218-juneberry-original-imagdhf9zhshr9uf.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l2nmnww0/top/f/d/i/s-t-dbm2218-bl-juneberry-original-imagdy2hynhkgphk.jpeg?q=70']"
Casual Regular Sleeves Printed Women Blue Top,https://www.flipkart.com/vebnor-casual-printed-women-blue-top/p/itm055eea428dc16?pid=TOPGZ9HEZCWVNZDW&lid=LSTTOPGZ9HEZCWVNZDWWNOQWJ&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_3_120&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=c83dcac2-7aeb-41e9-82c6-8bb0c22eb5fa.TOPGZ9HEZCWVNZDW.SEARCH&ppt=None&ppn=None&ssid=m6m3d91k2o0000001692719428322&qH=26c2838b3aeb0a75,"['Coral Pink', 'Dark Purple', 'Teal Blue']","['S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/l/6/y/m-top525-vebnor-original-imagz9herwchdxeg.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/a/4/v/l-top525-vebnor-original-imagz9her4fnubmc.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/n/j/s/s-top525-vebnor-original-imagz9hexbvfhjfj.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/2/f/e/l-top525-vebnor-original-imagz9hexy97yzjg.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/g/y/s/l-top525-vebnor-original-imagz9herhxe2mza.jpeg?q=70']"
Casual Cap Sleeves Solid Women Yellow Top,https://www.flipkart.com/vkf-casual-solid-women-yellow-top/p/itm07c6bfce655fb?pid=TOPGSZ4TVUYXXUPF&lid=LSTTOPGSZ4TVUYXXUPFGMQ9CZ&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_4_121&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_V4NBPHonv6VOcnlQP2hulzXXYPtPd7RQk_D1FwH3xt5pcthzwcLH3y7tL_zkVYTXJMYQf_f5-m39c6jArImrDA%3D%3D&ppt=None&ppn=None&ssid=vvavsyv40w0000001692719458803&qH=26c2838b3aeb0a75,[],"['S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/t-shirt/y/j/s/m-vkf5004-vkf-original-imagsz2kxqpykbu6.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/t-shirt/3/j/j/m-vkf5004-vkf-original-imagsz2kfzhfhash.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/t-shirt/y/y/f/m-vkf5004-vkf-original-imagsz2kgyhzmtks.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/t-shirt/e/t/h/m-vkf5004-vkf-original-imagsz2k4ahcmzgh.jpeg?q=70']"
Casual Regular Sleeves Printed Women White Top,https://www.flipkart.com/fronlioz-casual-printed-women-white-top/p/itm3ea26cf8a6c04?pid=TOPGRCKWXV7WFFHQ&lid=LSTTOPGRCKWXV7WFFHQ6DUPEQ&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_4_122&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_V4NBPHonv6VOcnlQP2hulzXXYPtPd7RQk_D1FwH3xt5e90WfmOhKlj2qp7ZuSSI5pG75tKhFN2j4obm54wtI_g%3D%3D&ppt=None&ppn=None&ssid=vvavsyv40w0000001692719458803&qH=26c2838b3aeb0a75,"['White', 'White Cat', 'White Titali']","['M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/v/f/t/xxl-top-shirt-fronlioz-original-imagrckvwy3dm5fx.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/g/h/b/xxl-top-shirt-fronlioz-original-imagrckvndfmhrzt.jpeg?q=70']"
Casual Regular Sleeves Solid Women Green Top,https://www.flipkart.com/harpa-casual-half-sleeve-solid-women-green-top/p/itm7cbf743cdb273?pid=TOPG2JEEKTM6DQFN&lid=LSTTOPG2JEEKTM6DQFNMTRYGS&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_4_123&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=e01545b9-07cc-42ca-80e4-36bdcaf1e9fd.TOPG2JEEKTM6DQFN.SEARCH&ppt=None&ppn=None&ssid=vvavsyv40w0000001692719458803&qH=26c2838b3aeb0a75,"['Green', 'Maroon', 'Mustard', 'Pink']","['S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/knyxqq80/top/b/y/d/xl-gr5977-green-harpa-original-imag2jeezgqxvhcy.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/knyxqq80/top/v/d/6/xl-gr5977-green-harpa-original-imag2jee5mer4ffc.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/knyxqq80/top/z/4/u/xl-gr5977-green-harpa-original-imag2jeeykbgcch8.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/knyxqq80/top/o/f/j/xl-gr5977-green-harpa-original-imag2jeeakczhftz.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/knyxqq80/top/p/t/i/xl-gr5977-green-harpa-original-imag2jeezmpr4yj3.jpeg?q=70']"
Casual Regular Sleeves Printed Women Dark Blue Top,https://www.flipkart.com/dipani-casual-printed-women-dark-blue-top/p/itm3c5207a3c7965?pid=TOPGADHJFDKNAU8A&lid=LSTTOPGADHJFDKNAU8A3BPYL5&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_4_124&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=e01545b9-07cc-42ca-80e4-36bdcaf1e9fd.TOPGADHJFDKNAU8A.SEARCH&ppt=None&ppn=None&ssid=vvavsyv40w0000001692719458803&qH=26c2838b3aeb0a75,"['Black', 'Grey', 'Navy Blue', 'Pink', 'Red', 'White']","['S', 'M', 'L', 'XL', 'XXL', '3XL']","['https://rukminim2.flixcart.com/image/128/128/ky1vl3k0/top/s/x/k/3xl-dp-577-dipani-original-imagadhjgsesuvke.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/ky1vl3k0/top/d/y/l/3xl-dp-577-dipani-original-imagadhjrtzdpgdc.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/ky1vl3k0/top/4/z/s/3xl-dp-577-dipani-original-imagadhjrmghwzaw.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/ky1vl3k0/top/r/2/g/3xl-dp-577-dipani-original-imagadhjzd9hxskc.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/ky1vl3k0/top/n/1/f/3xl-dp-577-dipani-original-imagadhjnd5xsast.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/ky1vl3k0/top/7/i/b/3xl-dp-577-dipani-original-imagadhjznhzwphz.jpeg?q=70']"
Casual Regular Sleeves Embroidered Women Pink Top,https://www.flipkart.com/selvia-casual-embroidered-women-pink-top/p/itm73ec288d9dc24?pid=TOPGG69NNUTHHPRC&lid=LSTTOPGG69NNUTHHPRCJLKTZV&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_4_125&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=e01545b9-07cc-42ca-80e4-36bdcaf1e9fd.TOPGG69NNUTHHPRC.SEARCH&ppt=None&ppn=None&ssid=vvavsyv40w0000001692719458803&qH=26c2838b3aeb0a75,"['Maroon', 'Rose Pink']","['S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/q/e/h/s-365tk7085-selvia-original-imagg69myszcdv6b.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/q/e/h/s-365tk7085-selvia-original-imagg69myszcdv6b.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/3/z/q/s-365tk7085-selvia-original-imagg69mfykzgvye.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/x/o/5/s-365tk7085-selvia-original-imagg69mpumnsrmz.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/a/t/5/s-365tk7085-selvia-original-imagg69mnnnnjfh6.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/x/d/j/s-365tk7085-selvia-original-imagg69mcgukxbyh.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/n/s/i/s-365tk7085-selvia-original-imagzt6jggytrfdy.jpeg?q=70']"
"Casual Cuffed Sleeves Embroidered, Embellished Women Or...",https://www.flipkart.com/selvia-casual-embroidered-embellished-women-orange-top/p/itmc88e487074234?pid=TOPGM2JKGEMDHNHX&lid=LSTTOPGM2JKGEMDHNHX1ELY2K&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_4_126&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=e01545b9-07cc-42ca-80e4-36bdcaf1e9fd.TOPGM2JKGEMDHNHX.SEARCH&ppt=None&ppn=None&ssid=vvavsyv40w0000001692719458803&qH=26c2838b3aeb0a75,[],"['S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/w/c/3/s-398tk7235-selvia-original-imagm2jgrhssmpxq.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/kurta/j/d/a/xl-398tk7235-samah-original-imagmayjfgtpbv4z.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/kurta/z/d/k/xl-398tk7235-samah-original-imagm84jhpexdyg2.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/kurta/z/s/n/xl-398tk7235-samah-original-imagm84jzb4hagmt.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/5/0/c/s-398tk7235-selvia-original-imagm2jgcjbpscas.jpeg?q=70']"
Casual Sleeveless Solid Women Purple Top,https://www.flipkart.com/q-rious-casual-solid-women-purple-top/p/itm166ac31097e56?pid=TOPGGBZ4XSQQYHJR&lid=LSTTOPGGBZ4XSQQYHJRY52PNI&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_4_127&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_V4NBPHonv6VOcnlQP2hulzXXYPtPd7RQk_D1FwH3xt4jrebQxol5lGZJ8wvJR-7gNdw6cJ1Ur58ACb0fEclPtw%3D%3D&ppt=None&ppn=None&ssid=vvavsyv40w0000001692719458803&qH=26c2838b3aeb0a75,"['Black', 'Coffee', 'Coral', 'Lavender', 'Maroon', 'Pista']","['XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/i/n/v/xs-stop2-lavender-q-rious-original-imagjmz6nkyaf4uw.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/n/0/6/l-stop2-lavender-q-rious-original-imagjmz6nntjbzaz.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/b/w/7/xs-stop2-lavender-q-rious-original-imagjmz6hsye2xfu.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/1/y/9/xs-stop2-lavender-q-rious-original-imagjmz64sgrdset.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/9/j/u/xs-stop2-lavender-q-rious-original-imagjmz68rnh8cvd.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/7/g/2/xs-stop2-lavender-q-rious-original-imagjmz6eqhdeumw.jpeg?q=70']"
Casual Sleeveless Solid Women Black Top,https://www.flipkart.com/q-rious-casual-solid-women-black-top/p/itmb96864fe20025?pid=TOPG8QN52HUREVEB&lid=LSTTOPG8QN52HUREVEBHXVITU&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_4_128&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_V4NBPHonv6VOcnlQP2hulzXXYPtPd7RQk_D1FwH3xt7GNthrxsknf19DGLa9amkVidi9zKARF4FpeVIIV65Xkg%3D%3D&ppt=None&ppn=None&ssid=vvavsyv40w0000001692719458803&qH=26c2838b3aeb0a75,"['Black', 'Coffee', 'Coral', 'Lavender', 'Maroon', 'Pista']","['XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/2/g/d/xs-stop2-black-q-rious-original-imagjmvwtydym5bk.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/i/x/n/xs-stop2-black-q-rious-original-imagjmvw63mncccz.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/8/q/d/xs-stop2-black-q-rious-original-imagjmvwn7pwbszn.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/4/v/9/xs-stop2-black-q-rious-original-imagjmvwhxzrthyq.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/n/m/t/xs-stop2-black-q-rious-original-imagjmvwg7tauzge.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/t/f/2/xs-stop2-black-q-rious-original-imagjmvwj9cz84f5.jpeg?q=70']"
Casual Roll Up Sleeves Checkered Women Multicolor Top,https://www.flipkart.com/samani-casual-checkered-women-multicolor-top/p/itm7999a8ec7b3d0?pid=TOPGSBA3THXFVEUD&lid=LSTTOPGSBA3THXFVEUDWCD2LP&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_4_129&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=e01545b9-07cc-42ca-80e4-36bdcaf1e9fd.TOPGSBA3THXFVEUD.SEARCH&ppt=None&ppn=None&ssid=vvavsyv40w0000001692719458803&qH=26c2838b3aeb0a75,"['BLACK', 'WHITE']","['S', 'M']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/s/g/i/m-black-check-top-arham-original-imagqsugqypnezme.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/n/v/y/m-black-check-top-arham-original-imagqsugsan8nqss.jpeg?q=70']"
